Emi_CH4_AFO_Lan_Gra_Pst,Emissions|CH4|AFOLU|Land|Grassland Pastures
Emi_CH4_AFO_Lan_Oth_Lan,Emissions|CH4|AFOLU|Land|Other Land
Emi_CH4_AFO_Lan_Set,Emissions|CH4|AFOLU|Land|Settlements
Emi_CH4_AFO_Lan_Wet,Emissions|CH4|AFOLU|Land|Wetlands
Emi_CH4_Ene,Emissions|CH4|Energy
Emi_CH4_Ene_Com,Emissions|CH4|Energy|Combustion
Emi_CH4_Ene_Dem,Emissions|CH4|Energy|Demand
Emi_CH4_Ene_Dem_AFO,Emissions|CH4|Energy|Demand|AFOFI
Emi_CH4_Ene_Dem_Com,Emissions|CH4|Energy|Demand|Commercial
Emi_CH4_Ene_Dem_Ind,Emissions|CH4|Energy|Demand|Industry
Emi_CH4_Ene_Dem_Ind_Che,Emissions|CH4|Energy|Demand|Industry|Chemicals
Emi_CH4_Ene_Dem_Ind_Con,Emissions|CH4|Energy|Demand|Industry|Construction
Emi_CH4_Ene_Dem_Ind_Foo_and_Tob,Emissions|CH4|Energy|Demand|Industry|Food and Tobacco
Emi_CH4_Ene_Dem_Ind_Iro_and_Ste,Emissions|CH4|Energy|Demand|Industry|Iron and Steel
Emi_CH4_Ene_Dem_Ind_Mac,Emissions|CH4|Energy|Demand|Industry|Machinery
Emi_CH4_Ene_Dem_Ind_Min,Emissions|CH4|Energy|Demand|Industry|Mining
Emi_CH4_Ene_Dem_Ind_Non_Met,Emissions|CH4|Energy|Demand|Industry|Non-Ferrous Metals
Emi_CH4_Ene_Dem_Ind_Non_Min,Emissions|CH4|Energy|Demand|Industry|Non-Metallic Minerals
Emi_CH4_Ene_Dem_Ind_Oth,Emissions|CH4|Energy|Demand|Industry|Other
Emi_CH4_Ene_Dem_Ind_Pul_and_Pap,Emissions|CH4|Energy|Demand|Industry|Pulp and Paper
Emi_CH4_Ene_Dem_Ind_Tex,Emissions|CH4|Energy|Demand|Industry|Textile
Emi_CH4_Ene_Dem_Ind_Tra_Equ,Emissions|CH4|Energy|Demand|Industry|Transport Equipment
Emi_CH4_Ene_Dem_Ind_Woo_Pro,Emissions|CH4|Energy|Demand|Industry|Wood Products
Emi_CH4_Ene_Dem_Oth_Sec,Emissions|CH4|Energy|Demand|Other Sector
Emi_CH4_Ene_Dem_Res,Emissions|CH4|Energy|Demand|Residential
Emi_CH4_Ene_Dem_Agg___Res_and_Com,Emissions|CH4|Energy|Demand|Aggregate - Residential and Commercial
Emi_CH4_Ene_Dem_Res_and_Com_and_AFO,Emissions|CH4|Energy|Demand|Residential and Commercial and AFOFI
Emi_CH4_Ene_Dem_Tra,Emissions|CH4|Energy|Demand|Transportation
Emi_CH4_Ene_Dem_Tra_Avi,Emissions|CH4|Energy|Demand|Transportation|Aviation
Emi_CH4_Ene_Dem_Tra_Avi_Dom,Emissions|CH4|Energy|Demand|Transportation|Aviation|Domestic
Emi_CH4_Ene_Dem_Tra_Avi_Int,Emissions|CH4|Energy|Demand|Transportation|Aviation|International
Emi_CH4_Ene_Dem_Tra_Oth_Sec,Emissions|CH4|Energy|Demand|Transportation|Other Sector
Emi_CH4_Ene_Dem_Tra_Rai,Emissions|CH4|Energy|Demand|Transportation|Rail
Emi_CH4_Ene_Dem_Tra_Agg___Rai_and_Dom_Shi,Emissions|CH4|Energy|Demand|Transportation|Aggregate - Rail and Domestic Shipping
Emi_CH4_Ene_Dem_Tra_Roa,Emissions|CH4|Energy|Demand|Transportation|Road
Emi_CH4_Ene_Dem_Tra_Agg___Roa_Rai_and_Dom_Shi,Emissions|CH4|Energy|Demand|Transportation|Aggregate - Road Rail and Domestic Shipping
Emi_CH4_Ene_Dem_Tra_Shi,Emissions|CH4|Energy|Demand|Transportation|Shipping
Emi_CH4_Ene_Dem_Tra_Shi_Dom,Emissions|CH4|Energy|Demand|Transportation|Shipping|Domestic
Emi_CH4_Ene_Dem_Tra_Shi_Int,Emissions|CH4|Energy|Demand|Transportation|Shipping|International
Emi_CH4_Ene_Dem_Tra_Shi_Int_Loa,Emissions|CH4|Energy|Demand|Transportation|Shipping|International|Loading
Emi_CH4_Ene_Agg___Fug,Emissions|CH4|Energy|Aggregate - Fugitive
Emi_CH4_Ene_Oth,Emissions|CH4|Energy|Other
Emi_CH4_Ene_Sup,Emissions|CH4|Energy|Supply
Emi_CH4_Ene_Sup_Agg___Gas_and_Liq_Fug,Emissions|CH4|Energy|Supply|Aggregate - Gases and Liquids Fugitive
Emi_CH4_Ene_Sup_Agg___Solidsand_Oth_Fug,Emissions|CH4|Energy|Supply|Aggregate - Solids and Other Fugitive
Emi_CH4_Ene_Sup_Agg___Com,Emissions|CH4|Energy|Supply|Aggregate - Combustion
Emi_CH4_Ene_Sup_Ele,Emissions|CH4|Energy|Supply|Electricity
Emi_CH4_Ene_Sup_Agg___Ele_and_Heat,Emissions|CH4|Energy|Supply|Aggregate - Electricity and Heat
Emi_CH4_Ene_Sup_Agg___Fue_Pro_and_Tra,Emissions|CH4|Energy|Supply|Aggregate - Fuel Production and Transformation
Emi_CH4_Ene_Sup_Agg___Fug,Emissions|CH4|Energy|Supply|Aggregate - Fugitive
Emi_CH4_Ene_Sup_Gas,Emissions|CH4|Energy|Supply|Gases
Emi_CH4_Ene_Sup_Gas_and_Liq_Fug,Emissions|CH4|Energy|Supply|Gases and Liquids|Fugitive
Emi_CH4_Ene_Sup_Gas_Com,Emissions|CH4|Energy|Supply|Gases|Combustion
Emi_CH4_Ene_Sup_Gas_Fug,Emissions|CH4|Energy|Supply|Gases|Fugitive
Emi_CH4_Ene_Sup_Heat,Emissions|CH4|Energy|Supply|Heat
Emi_CH4_Ene_Sup_Liq,Emissions|CH4|Energy|Supply|Liquids
Emi_CH4_Ene_Sup_Liq_Com,Emissions|CH4|Energy|Supply|Liquids|Combustion
Emi_CH4_Ene_Sup_Liq_Fug,Emissions|CH4|Energy|Supply|Liquids|Fugitive
Emi_CH4_Ene_Sup_Oth_Com,Emissions|CH4|Energy|Supply|Other|Combustion
Emi_CH4_Ene_Sup_Oth_Fug,Emissions|CH4|Energy|Supply|Other|Fugitive
Emi_CH4_Ene_Sup_Solids,Emissions|CH4|Energy|Supply|Solids
Emi_CH4_Ene_Sup_SolidsCom,Emissions|CH4|Energy|Supply|Solids|Combustion
Emi_CH4_Ene_Sup_SolidsFug,Emissions|CH4|Energy|Supply|Solids|Fugitive
Emi_CH4_Fos_Fue_Fir,Emissions|CH4|Fossil Fuel Fires
Emi_CH4_Agg___FFI,Emissions|CH4|Aggregate - Fossil Fuels and Industry
Emi_CH4_Ind_Pro,Emissions|CH4|Industrial Processes
Emi_CH4_Ind_Pro_Che,Emissions|CH4|Industrial Processes|Chemicals
Emi_CH4_Ind_Pro_Ele,Emissions|CH4|Industrial Processes|Electronics
Emi_CH4_Ind_Pro_Iro_and_Ste,Emissions|CH4|Industrial Processes|Iron and Steel
Emi_CH4_Ind_Pro_Met_and_Min,Emissions|CH4|Industrial Processes|Metals and Minerals
Emi_CH4_Ind_Pro_Non_Met_Alu,Emissions|CH4|Industrial Processes|Non-Ferrous Metals|Aluminun
Emi_CH4_Ind_Pro_Non_Met_Oth,Emissions|CH4|Industrial Processes|Non-Ferrous Metals|Other
Emi_CH4_Ind_Pro_Non_Min,Emissions|CH4|Industrial Processes|Non-Metallic Minerals
Emi_CH4_Ind_Pro_Non_Min_Cem,Emissions|CH4|Industrial Processes|Non-Metallic Minerals|Cement
Emi_CH4_Ind_Pro_Non_Min_Lim,Emissions|CH4|Industrial Processes|Non-Metallic Minerals|Lime
Emi_CH4_Ind_Pro_Non_Min_Oth,Emissions|CH4|Industrial Processes|Non-Metallic Minerals|Other
Emi_CH4_Ind_Pro_Oth_Sec,Emissions|CH4|Industrial Processes|Other Sector
Emi_CH4_Ind_Pro_Pul_and_Pap_and_Foo_and_Bev_and_Woo,Emissions|CH4|Industrial Processes|Pulp and Paper and Food and Beverage and Wood
Emi_CH4_Nat_Oth,Emissions|CH4|Natural|Other
Emi_CH4_Nat_Vol,Emissions|CH4|Natural|Volcanoes
Emi_CH4_Oth,Emissions|CH4|Other
Emi_CH4_Pro_Use,Emissions|CH4|Product Use
Emi_CH4_Pro_Use_NonEneUse,Emissions|CH4|Product Use|Non-Energy Use
Emi_CH4_Pro_Use_ODS_Sub,Emissions|CH4|Product Use|ODS Substitutes
Emi_CH4_Pro_Use_Oth,Emissions|CH4|Product Use|Other
Emi_CH4_Pro_Use_Sol,Emissions|CH4|Product Use|Solvents
Emi_CH4_Pro_Use_Sol_Che_Pro,Emissions|CH4|Product Use|Solvents|Chemical Products
Emi_CH4_Pro_Use_Sol_Deg,Emissions|CH4|Product Use|Solvents|Degreasing
Emi_CH4_Pro_Use_Sol_Pai,Emissions|CH4|Product Use|Solvents|Paint
Emi_CH4_Was,Emissions|CH4|Waste
Emi_CH4_Was_Bio_Tre,Emissions|CH4|Waste|Biological Treatment
Emi_CH4_Was_Inc,Emissions|CH4|Waste|Incineration
Emi_CH4_Was_Oth,Emissions|CH4|Waste|Other
Emi_CH4_Was_Sol_Was_Dis,Emissions|CH4|Waste|Solid Waste Disposal
Emi_CH4_Was_Was_Tre,Emissions|CH4|Waste|Wastewater Treatment
Emi_CO,Emissions|CO
Emi_CO_AFO,Emissions|CO|AFOLU
Emi_CO_AFO_Agg___Agr_and_Bio_Bur,Emissions|CO|AFOLU|Aggregate - Agriculture and Biomass Burning
Emi_CO_AFO_Agr,Emissions|CO|AFOLU|Agriculture
Emi_CO_AFO_Agr_Liv,Emissions|CO|AFOLU|Agriculture|Livestock
Emi_CO_AFO_Agr_Liv_Ent_Fer,Emissions|CO|AFOLU|Agriculture|Livestock|Enteric Fermentation
Emi_CO_AFO_Agr_Liv_Man_Man,Emissions|CO|AFOLU|Agriculture|Livestock|Manure Management
Emi_CO_AFO_Agr_Man_Soi,Emissions|CO|AFOLU|Agriculture|Managed Soils
Emi_CO_AFO_Agr_Oth,Emissions|CO|AFOLU|Agriculture|Other
Emi_CO_AFO_Agr_Ric,Emissions|CO|AFOLU|Agriculture|Rice
Emi_CO_AFO_Bio_Bur,Emissions|CO|AFOLU|Biomass Burning
Emi_CO_AFO_Lan,Emissions|CO|AFOLU|Land
Emi_CO_AFO_Lan_Cro,Emissions|CO|AFOLU|Land|Cropland
Emi_CO_AFO_Lan_Frs,Emissions|CO|AFOLU|Land|Forest
Emi_CO_AFO_Lan_Frs_Bur,Emissions|CO|AFOLU|Land|Forest Burning
Emi_CO_AFO_Lan_Gra_Bur,Emissions|CO|AFOLU|Land|Grassland Burning
Emi_CO_AFO_Lan_Gra_Pst,Emissions|CO|AFOLU|Land|Grassland Pastures
Emi_CO_AFO_Lan_Oth_Lan,Emissions|CO|AFOLU|Land|Other Land
Emi_CO_AFO_Lan_Set,Emissions|CO|AFOLU|Land|Settlements
Emi_CO_AFO_Lan_Wet,Emissions|CO|AFOLU|Land|Wetlands
Emi_CO_Ene,Emissions|CO|Energy
Emi_CO_Ene_Com,Emissions|CO|Energy|Combustion
Emi_CO_Ene_Dem,Emissions|CO|Energy|Demand
Emi_CO_Ene_Dem_AFO,Emissions|CO|Energy|Demand|AFOFI
Emi_CO_Ene_Dem_Com,Emissions|CO|Energy|Demand|Commercial
Emi_CO_Ene_Dem_Ind,Emissions|CO|Energy|Demand|Industry
Emi_CO_Ene_Dem_Ind_Che,Emissions|CO|Energy|Demand|Industry|Chemicals
Emi_CO_Ene_Dem_Ind_Con,Emissions|CO|Energy|Demand|Industry|Construction
Emi_CO_Ene_Dem_Ind_Foo_and_Tob,Emissions|CO|Energy|Demand|Industry|Food and Tobacco
Emi_CO_Ene_Dem_Ind_Iro_and_Ste,Emissions|CO|Energy|Demand|Industry|Iron and Steel
Emi_CO_Ene_Dem_Ind_Mac,Emissions|CO|Energy|Demand|Industry|Machinery
Emi_CO_Ene_Dem_Ind_Min,Emissions|CO|Energy|Demand|Industry|Mining
Emi_CO_Ene_Dem_Ind_Non_Met,Emissions|CO|Energy|Demand|Industry|Non-Ferrous Metals
Emi_CO_Ene_Dem_Ind_Non_Min,Emissions|CO|Energy|Demand|Industry|Non-Metallic Minerals
Emi_CO_Ene_Dem_Ind_Oth,Emissions|CO|Energy|Demand|Industry|Other
Emi_CO_Ene_Dem_Ind_Pul_and_Pap,Emissions|CO|Energy|Demand|Industry|Pulp and Paper
Emi_CO_Ene_Dem_Ind_Tex,Emissions|CO|Energy|Demand|Industry|Textile
Emi_CO_Ene_Dem_Ind_Tra_Equ,Emissions|CO|Energy|Demand|Industry|Transport Equipment
Emi_CO_Ene_Dem_Ind_Woo_Pro,Emissions|CO|Energy|Demand|Industry|Wood Products
Emi_CO_Ene_Dem_Oth_Sec,Emissions|CO|Energy|Demand|Other Sector
Emi_CO_Ene_Dem_Res,Emissions|CO|Energy|Demand|Residential
Emi_CO_Ene_Dem_Agg___Res_and_Com,Emissions|CO|Energy|Demand|Aggregate - Residential and Commercial
Emi_CO_Ene_Dem_Res_and_Com_and_AFO,Emissions|CO|Energy|Demand|Residential and Commercial and AFOFI
Emi_CO_Ene_Dem_Tra,Emissions|CO|Energy|Demand|Transportation
Emi_CO_Ene_Dem_Tra_Avi,Emissions|CO|Energy|Demand|Transportation|Aviation
Emi_CO_Ene_Dem_Tra_Avi_Dom,Emissions|CO|Energy|Demand|Transportation|Aviation|Domestic
Emi_CO_Ene_Dem_Tra_Avi_Int,Emissions|CO|Energy|Demand|Transportation|Aviation|International
Emi_CO_Ene_Dem_Tra_Oth_Sec,Emissions|CO|Energy|Demand|Transportation|Other Sector
Emi_CO_Ene_Dem_Tra_Rai,Emissions|CO|Energy|Demand|Transportation|Rail
Emi_CO_Ene_Dem_Tra_Agg___Rai_and_Dom_Shi,Emissions|CO|Energy|Demand|Transportation|Aggregate - Rail and Domestic Shipping
Emi_CO_Ene_Dem_Tra_Roa,Emissions|CO|Energy|Demand|Transportation|Road
Emi_CO_Ene_Dem_Tra_Agg___Roa_Rai_and_Dom_Shi,Emissions|CO|Energy|Demand|Transportation|Aggregate - Road Rail and Domestic Shipping
Emi_CO_Ene_Dem_Tra_Shi,Emissions|CO|Energy|Demand|Transportation|Shipping
Emi_CO_Ene_Dem_Tra_Shi_Dom,Emissions|CO|Energy|Demand|Transportation|Shipping|Domestic
Emi_CO_Ene_Dem_Tra_Shi_Int,Emissions|CO|Energy|Demand|Transportation|Shipping|International
Emi_CO_Ene_Dem_Tra_Shi_Int_Loa,Emissions|CO|Energy|Demand|Transportation|Shipping|International|Loading
Emi_CO_Ene_Agg___Fug,Emissions|CO|Energy|Aggregate - Fugitive
Emi_CO_Ene_Oth,Emissions|CO|Energy|Other
Emi_CO_Ene_Sup,Emissions|CO|Energy|Supply
Emi_CO_Ene_Sup_Agg___Gas_and_Liq_Fug,Emissions|CO|Energy|Supply|Aggregate - Gases and Liquids Fugitive
Emi_CO_Ene_Sup_Agg___Solidsand_Oth_Fug,Emissions|CO|Energy|Supply|Aggregate - Solids and Other Fugitive
Emi_CO_Ene_Sup_Agg___Com,Emissions|CO|Energy|Supply|Aggregate - Combustion
Emi_CO_Ene_Sup_Ele,Emissions|CO|Energy|Supply|Electricity
Emi_CO_Ene_Sup_Agg___Ele_and_Heat,Emissions|CO|Energy|Supply|Aggregate - Electricity and Heat
Emi_CO_Ene_Sup_Agg___Fue_Pro_and_Tra,Emissions|CO|Energy|Supply|Aggregate - Fuel Production and Transformation
Emi_CO_Ene_Sup_Agg___Fug,Emissions|CO|Energy|Supply|Aggregate - Fugitive
Emi_CO_Ene_Sup_Gas,Emissions|CO|Energy|Supply|Gases
Emi_CO_Ene_Sup_Gas_and_Liq_Fug,Emissions|CO|Energy|Supply|Gases and Liquids|Fugitive
Emi_CO_Ene_Sup_Gas_Com,Emissions|CO|Energy|Supply|Gases|Combustion
Emi_CO_Ene_Sup_Gas_Fug,Emissions|CO|Energy|Supply|Gases|Fugitive
Emi_CO_Ene_Sup_Heat,Emissions|CO|Energy|Supply|Heat
Emi_CO_Ene_Sup_Liq,Emissions|CO|Energy|Supply|Liquids
Emi_CO_Ene_Sup_Liq_Com,Emissions|CO|Energy|Supply|Liquids|Combustion
Emi_CO_Ene_Sup_Liq_Fug,Emissions|CO|Energy|Supply|Liquids|Fugitive
Emi_CO_Ene_Sup_Oth_Com,Emissions|CO|Energy|Supply|Other|Combustion
Emi_CO_Ene_Sup_Oth_Fug,Emissions|CO|Energy|Supply|Other|Fugitive
Emi_CO_Ene_Sup_Solids,Emissions|CO|Energy|Supply|Solids
Emi_CO_Ene_Sup_SolidsCom,Emissions|CO|Energy|Supply|Solids|Combustion
Emi_CO_Ene_Sup_SolidsFug,Emissions|CO|Energy|Supply|Solids|Fugitive
Emi_CO_Fos_Fue_Fir,Emissions|CO|Fossil Fuel Fires
Emi_CO_Agg___FFI,Emissions|CO|Aggregate - Fossil Fuels and Industry
Emi_CO_Ind_Pro,Emissions|CO|Industrial Processes
Emi_CO_Ind_Pro_Che,Emissions|CO|Industrial Processes|Chemicals
Emi_CO_Ind_Pro_Ele,Emissions|CO|Industrial Processes|Electronics
Emi_CO_Ind_Pro_Iro_and_Ste,Emissions|CO|Industrial Processes|Iron and Steel
Emi_CO_Ind_Pro_Met_and_Min,Emissions|CO|Industrial Processes|Metals and Minerals
Emi_CO_Ind_Pro_Non_Met,Emissions|CO|Industrial Processes|Non-Ferrous Metals
Emi_CO_Ind_Pro_Non_Met_Alu,Emissions|CO|Industrial Processes|Non-Ferrous Metals|Aluminun
Emi_CO_Ind_Pro_Non_Met_Oth,Emissions|CO|Industrial Processes|Non-Ferrous Metals|Other
Emi_CO_Ind_Pro_Non_Min,Emissions|CO|Industrial Processes|Non-Metallic Minerals
Emi_CO_Ind_Pro_Non_Min_Cem,Emissions|CO|Industrial Processes|Non-Metallic Minerals|Cement
Emi_CO_Ind_Pro_Non_Min_Lim,Emissions|CO|Industrial Processes|Non-Metallic Minerals|Lime
Emi_CO_Ind_Pro_Non_Min_Oth,Emissions|CO|Industrial Processes|Non-Metallic Minerals|Other
Emi_CO_Ind_Pro_Oth_Sec,Emissions|CO|Industrial Processes|Other Sector
Emi_CO_Ind_Pro_Pul_and_Pap_and_Foo_and_Bev_and_Woo,Emissions|CO|Industrial Processes|Pulp and Paper and Food and Beverage and Wood
Emi_CO_Nat_Oth,Emissions|CO|Natural|Other
Emi_CO_Nat_Vol,Emissions|CO|Natural|Volcanoes
Emi_CO_Oth,Emissions|CO|Other
Emi_CO_Pro_Use,Emissions|CO|Product Use
Emi_CO_Pro_Use_NonEneUse,Emissions|CO|Product Use|Non-Energy Use
Emi_CO_Pro_Use_ODS_Sub,Emissions|CO|Product Use|ODS Substitutes
Emi_CO_Pro_Use_Oth,Emissions|CO|Product Use|Other
Emi_CO_Pro_Use_Sol,Emissions|CO|Product Use|Solvents
Emi_CO_Pro_Use_Sol_Che_Pro,Emissions|CO|Product Use|Solvents|Chemical Products
Emi_CO_Pro_Use_Sol_Deg,Emissions|CO|Product Use|Solvents|Degreasing
Emi_CO_Pro_Use_Sol_Pai,Emissions|CO|Product Use|Solvents|Paint
Emi_CO_Was,Emissions|CO|Waste
Emi_CO_Was_Bio_Tre,Emissions|CO|Waste|Biological Treatment
Emi_CO_Was_Inc,Emissions|CO|Waste|Incineration
Emi_CO_Was_Oth,Emissions|CO|Waste|Other
Emi_CO_Was_Sol_Was_Dis,Emissions|CO|Waste|Solid Waste Disposal
Emi_CO_Was_Was_Tre,Emissions|CO|Waste|Wastewater Treatment
Emi_CO2,Emissions|CO2
Emi_CO2_AFO,Emissions|CO2|AFOLU
Emi_CO2_AFO_Agg___Agr_and_Bio_Bur,Emissions|CO2|AFOLU|Aggregate - Agriculture and Biomass Burning
Emi_CO2_AFO_Agr,Emissions|CO2|AFOLU|Agriculture
Emi_CO2_AFO_Agr_Liv,Emissions|CO2|AFOLU|Agriculture|Livestock
Emi_CO2_AFO_Agr_Liv_Ent_Fer,Emissions|CO2|AFOLU|Agriculture|Livestock|Enteric Fermentation
Emi_CO2_AFO_Agr_Liv_Man_Man,Emissions|CO2|AFOLU|Agriculture|Livestock|Manure Management
Emi_CO2_AFO_Agr_Man_Soi,Emissions|CO2|AFOLU|Agriculture|Managed Soils
Emi_CO2_AFO_Agr_Oth,Emissions|CO2|AFOLU|Agriculture|Other
Emi_CO2_AFO_Agr_Ric,Emissions|CO2|AFOLU|Agriculture|Rice
Emi_CO2_AFO_Bio_Bur,Emissions|CO2|AFOLU|Biomass Burning
Emi_CO2_AFO_Lan,Emissions|CO2|AFOLU|Land
Emi_CO2_AFO_Lan_Cro,Emissions|CO2|AFOLU|Land|Cropland
Emi_CO2_AFO_Lan_Frs,Emissions|CO2|AFOLU|Land|Forest
Emi_CO2_AFO_Lan_Frs_Bur,Emissions|CO2|AFOLU|Land|Forest Burning
Emi_CO2_AFO_Lan_Gra_Bur,Emissions|CO2|AFOLU|Land|Grassland Burning
Emi_CO2_AFO_Lan_Gra_Pst,Emissions|CO2|AFOLU|Land|Grassland Pastures
Emi_CO2_AFO_Lan_Oth_Lan,Emissions|CO2|AFOLU|Land|Other Land
Emi_CO2_AFO_Lan_Set,Emissions|CO2|AFOLU|Land|Settlements
Emi_CO2_AFO_Lan_Wet,Emissions|CO2|AFOLU|Land|Wetlands
Emi_CO2_Ene,Emissions|CO2|Energy
Emi_CO2_Ene_Com,Emissions|CO2|Energy|Combustion
Emi_CO2_Ene_Dem,Emissions|CO2|Energy|Demand
Emi_CO2_Ene_Dem_AFO,Emissions|CO2|Energy|Demand|AFOFI
Emi_CO2_Ene_Dem_Com,Emissions|CO2|Energy|Demand|Commercial
Emi_CO2_Ene_Dem_Ind,Emissions|CO2|Energy|Demand|Industry
Emi_CO2_Ene_Dem_Ind_Che,Emissions|CO2|Energy|Demand|Industry|Chemicals
Emi_CO2_Ene_Dem_Ind_Con,Emissions|CO2|Energy|Demand|Industry|Construction
Emi_CO2_Ene_Dem_Ind_Foo_and_Tob,Emissions|CO2|Energy|Demand|Industry|Food and Tobacco
Emi_CO2_Ene_Dem_Ind_Iro_and_Ste,Emissions|CO2|Energy|Demand|Industry|Iron and Steel
Emi_CO2_Ene_Dem_Ind_Mac,Emissions|CO2|Energy|Demand|Industry|Machinery
Emi_CO2_Ene_Dem_Ind_Min,Emissions|CO2|Energy|Demand|Industry|Mining
Emi_CO2_Ene_Dem_Ind_Non_Min,Emissions|CO2|Energy|Demand|Industry|Non-Metallic Minerals
Emi_CO2_Ene_Dem_Ind_Oth,Emissions|CO2|Energy|Demand|Industry|Other
Emi_CO2_Ene_Dem_Ind_Pul_and_Pap,Emissions|CO2|Energy|Demand|Industry|Pulp and Paper
Emi_CO2_Ene_Dem_Ind_Tex,Emissions|CO2|Energy|Demand|Industry|Textile
Emi_CO2_Ene_Dem_Ind_Tra_Equ,Emissions|CO2|Energy|Demand|Industry|Transport Equipment
Emi_CO2_Ene_Dem_Ind_Woo_Pro,Emissions|CO2|Energy|Demand|Industry|Wood Products
Emi_CO2_Ene_Dem_Oth_Sec,Emissions|CO2|Energy|Demand|Other Sector
Emi_CO2_Ene_Dem_Res,Emissions|CO2|Energy|Demand|Residential
Emi_CO2_Ene_Dem_Agg___Res_and_Com,Emissions|CO2|Energy|Demand|Aggregate - Residential and Commercial
Emi_CO2_Ene_Dem_Res_and_Com_and_AFO,Emissions|CO2|Energy|Demand|Residential and Commercial and AFOFI
Emi_CO2_Ene_Dem_Tra,Emissions|CO2|Energy|Demand|Transportation
Emi_CO2_Ene_Dem_Tra_Avi,Emissions|CO2|Energy|Demand|Transportation|Aviation
Emi_CO2_Ene_Dem_Tra_Avi_Dom,Emissions|CO2|Energy|Demand|Transportation|Aviation|Domestic
Emi_CO2_Ene_Dem_Tra_Avi_Int,Emissions|CO2|Energy|Demand|Transportation|Aviation|International
Emi_CO2_Ene_Dem_Tra_Oth_Sec,Emissions|CO2|Energy|Demand|Transportation|Other Sector
Emi_CO2_Ene_Dem_Tra_Rai,Emissions|CO2|Energy|Demand|Transportation|Rail
Emi_CO2_Ene_Dem_Tra_Agg___Rai_and_Dom_Shi,Emissions|CO2|Energy|Demand|Transportation|Aggregate - Rail and Domestic Shipping
Emi_CO2_Ene_Dem_Tra_Roa,Emissions|CO2|Energy|Demand|Transportation|Road
Emi_CO2_Ene_Dem_Tra_Agg___Roa_Rai_and_Dom_Shi,Emissions|CO2|Energy|Demand|Transportation|Aggregate - Road Rail and Domestic Shipping
Emi_CO2_Ene_Dem_Tra_Shi,Emissions|CO2|Energy|Demand|Transportation|Shipping
Emi_CO2_Ene_Dem_Tra_Shi_Dom,Emissions|CO2|Energy|Demand|Transportation|Shipping|Domestic
Emi_CO2_Ene_Dem_Tra_Shi_Int,Emissions|CO2|Energy|Demand|Transportation|Shipping|International
Emi_CO2_Ene_Dem_Tra_Shi_Int_Loa,Emissions|CO2|Energy|Demand|Transportation|Shipping|International|Loading
Emi_CO2_Ene_Agg___Fug,Emissions|CO2|Energy|Aggregate - Fugitive
Emi_CO2_Ene_Oth,Emissions|CO2|Energy|Other
Emi_CO2_Ene_Sup,Emissions|CO2|Energy|Supply
Emi_CO2_Ene_Sup_Agg___Gas_and_Liq_Fug,Emissions|CO2|Energy|Supply|Aggregate - Gases and Liquids Fugitive
Emi_CO2_Ene_Sup_Agg___Solidsand_Oth_Fug,Emissions|CO2|Energy|Supply|Aggregate - Solids and Other Fugitive
Emi_CO2_Ene_Sup_Agg___Com,Emissions|CO2|Energy|Supply|Aggregate - Combustion
Emi_CO2_Ene_Sup_Ele,Emissions|CO2|Energy|Supply|Electricity
Emi_CO2_Ene_Sup_Agg___Ele_and_Heat,Emissions|CO2|Energy|Supply|Aggregate - Electricity and Heat
Emi_CO2_Ene_Sup_Agg___Fue_Pro_and_Tra,Emissions|CO2|Energy|Supply|Aggregate - Fuel Production and Transformation
Emi_CO2_Ene_Sup_Agg___Fug,Emissions|CO2|Energy|Supply|Aggregate - Fugitive
Emi_CO2_Ene_Sup_Gas,Emissions|CO2|Energy|Supply|Gases
Emi_CO2_Ene_Sup_Gas_and_Liq_Fug,Emissions|CO2|Energy|Supply|Gases and Liquids|Fugitive
Emi_CO2_Ene_Sup_Gas_Com,Emissions|CO2|Energy|Supply|Gases|Combustion
Emi_CO2_Ene_Sup_Gas_Fug,Emissions|CO2|Energy|Supply|Gases|Fugitive
Emi_CO2_Ene_Sup_Heat,Emissions|CO2|Energy|Supply|Heat
Emi_CO2_Ene_Sup_Liq,Emissions|CO2|Energy|Supply|Liquids
Emi_CO2_Ene_Sup_Liq_Com,Emissions|CO2|Energy|Supply|Liquids|Combustion
Emi_CO2_Ene_Sup_Liq_Fug,Emissions|CO2|Energy|Supply|Liquids|Fugitive
Emi_CO2_Ene_Sup_Oth_Com,Emissions|CO2|Energy|Supply|Other|Combustion
Emi_CO2_Ene_Sup_Oth_Fug,Emissions|CO2|Energy|Supply|Other|Fugitive
Emi_CO2_Ene_Sup_Solids,Emissions|CO2|Energy|Supply|Solids
Emi_CO2_Ene_Sup_SolidsCom,Emissions|CO2|Energy|Supply|Solids|Combustion
Emi_CO2_Ene_Sup_SolidsFug,Emissions|CO2|Energy|Supply|Solids|Fugitive
Emi_CO2_Fos_Fue_Fir,Emissions|CO2|Fossil Fuel Fires
Emi_CO2_Agg___FFI,Emissions|CO2|Aggregate - Fossil Fuels and Industry
Emi_CO2_Ind_Pro,Emissions|CO2|Industrial Processes
Emi_CO2_Ind_Pro_Che,Emissions|CO2|Industrial Processes|Chemicals
Emi_CO2_Ind_Pro_Ele,Emissions|CO2|Industrial Processes|Electronics
Emi_CO2_Ind_Pro_Iro_and_Ste,Emissions|CO2|Industrial Processes|Iron and Steel
